"WaterYear","OctDec","OctJan","JanMar","FebMar","OctDec_lag3","OctJan_lag3","JanMar_lag3","FebMar_lag3","Int_P1_Current","Int_P1_Lag3","Int_P2_Current","Int_P2_Lag3","Int_P3_Current","Int_P3_Lag3","Int_P4_Current","Int_P4_Lag3","Watershed"
2014,-2.85,-3.195,-4.21666666666667,-4.21,2.77666666666667,2.56,2.64666666666667,3.015,12.0175,7.34891111111111,11.9985,8.37165,13.45095,7.7184,13.47225,6.77546666666667,"KANOFF_CREEK"
2015,-0.756666666666667,-0.2775,-1.06666666666667,-2.18,4.27333333333333,3.73,1.74666666666667,1.57,0.807111111111111,7.46408888888889,1.64953333333333,6.70913333333333,0.60495,5.8561,0.296,6.51506666666667,"KANOFF_CREEK"
2016,-3.33333333333333,-3.0375,-1.94666666666667,-1.845,2.53666666666667,2.4725,0.356666666666667,-0.605,6.48888888888889,0.904744444444444,6.15,-1.53468333333333,5.6041875,-1.4958625,5.913,0.881858333333333,"KANOFF_CREEK"
2017,1.85,2.305,4.51333333333333,4.935,-2.85,-3.195,-4.21666666666667,-4.21,8.34966666666667,12.0175,9.12975,11.9985,11.375175,13.45095,10.4032333333333,13.47225,"KANOFF_CREEK"
2018,1.45666666666667,1.23,-1.01,-1.79,-0.756666666666667,-0.2775,-1.06666666666667,-2.18,-1.47123333333333,0.807111111111111,-2.60743333333333,1.64953333333333,-2.2017,0.60495,-1.2423,0.296,"KANOFF_CREEK"
2019,-0.396666666666667,-0.4575,1.06,1.91,-3.33333333333333,-3.0375,-1.94666666666667,-1.845,-0.420466666666667,6.48888888888889,-0.757633333333333,6.15,-0.873825,5.6041875,-0.48495,5.913,"KANOFF_CREEK"
2020,-0.54,-0.8325,-2.17333333333333,-2.405,1.85,2.305,4.51333333333333,4.935,1.1736,8.34966666666667,1.2987,9.12975,2.0021625,11.375175,1.8093,10.4032333333333,"KANOFF_CREEK"
2021,4.11666666666667,3.99,2.29333333333333,1.635,1.45666666666667,1.23,-1.01,-1.79,9.44088888888889,-1.47123333333333,6.73075,-2.60743333333333,6.52365,-2.2017,9.1504,-1.2423,"KANOFF_CREEK"
2022,-2.07,-0.7225,3.97,4.295,-0.396666666666667,-0.4575,1.06,1.91,-8.2179,-0.420466666666667,-8.89065,-0.757633333333333,-3.1031375,-0.873825,-2.868325,-0.48495,"KANOFF_CREEK"
2023,1.35333333333333,1.3025,1.69333333333333,1.965,-0.54,-0.8325,-2.17333333333333,-2.405,2.29164444444444,1.1736,2.6593,1.2987,2.5594125,2.0021625,2.20556666666667,1.8093,"KANOFF_CREEK"
2024,1.49666666666667,1.6475,2.54666666666667,2.77,4.11666666666667,3.99,2.29333333333333,1.635,3.81151111111111,9.44088888888889,4.14576666666667,6.73075,4.563575,6.52365,4.19563333333333,9.1504,"KANOFF_CREEK"
2025,1.96333333333333,1.7875,1.57666666666667,1.735,-2.07,-0.7225,3.97,4.295,3.09552222222222,-8.2179,3.40638333333333,-8.89065,3.1013125,-3.1031375,2.81829166666667,-2.868325,"KANOFF_CREEK"
2026,-9999,-9999,-9999,-9999,1.35333333333333,1.3025,1.69333333333333,1.965,99980001,2.29164444444444,99980001,2.6593,99980001,2.5594125,99980001,2.20556666666667,"KANOFF_CREEK"
1896,-0.786666666666667,-0.2825,-0.346666666666667,-1.135,NA,NA,NA,NA,0.272711111111111,NA,0.892866666666667,NA,0.3206375,NA,0.0979333333333334,NA,"LAGUNA_SALADA"
1897,2.71333333333333,2.57,2.62666666666667,2.87,NA,NA,NA,NA,7.12702222222222,NA,7.78726666666667,NA,7.3759,NA,6.75053333333333,NA,"LAGUNA_SALADA"
1898,-0.906666666666667,-1.2,-2.26666666666667,-2.36,NA,NA,NA,NA,2.05511111111111,NA,2.13973333333333,NA,2.832,NA,2.72,NA,"LAGUNA_SALADA"
1899,0.233333333333333,-0.1925,-0.63,-0.21,-0.786666666666667,-0.2825,-0.346666666666667,-1.135,-0.147,0.272711111111111,-0.049,0.892866666666667,0.040425,0.3206375,0.121275,0.0979333333333334,"LAGUNA_SALADA"
1900,3.56,3.4825,2.21666666666667,1.7,2.71333333333333,2.57,2.62666666666667,2.87,7.89133333333333,7.12702222222222,6.052,7.78726666666667,5.92025,7.3759,7.71954166666667,6.75053333333333,"LAGUNA_SALADA"
1901,1.37333333333333,1.355,0.666666666666667,0.35,-0.906666666666667,-1.2,-2.26666666666667,-2.36,0.915555555555556,2.05511111111111,0.480666666666667,2.13973333333333,0.47425,2.832,0.903333333333333,2.72,"LAGUNA_SALADA"
1902,0.496666666666667,-0.045,0.566666666666667,1.685,0.233333333333333,-0.1925,-0.63,-0.21,0.281444444444444,-0.147,0.836883333333333,-0.049,-0.075825,0.040425,-0.0255,0.121275,"LAGUNA_SALADA"
1903,1.67333333333333,1.6,1.32,1.29,3.56,3.4825,2.21666666666667,1.7,2.2088,7.89133333333333,2.1586,6.052,2.064,5.92025,2.112,7.71954166666667,"LAGUNA_SALADA"
1904,-0.443333333333333,-0.685,1.19333333333333,2.495,1.37333333333333,1.355,0.666666666666667,0.35,-0.529044444444444,0.915555555555556,-1.10611666666667,0.480666666666667,-1.709075,0.47425,-0.817433333333333,0.903333333333333,"LAGUNA_SALADA"
1905,4.59333333333333,4.305,3.14333333333333,2.995,0.496666666666667,-0.045,0.566666666666667,1.685,14.4383777777778,0.281444444444444,13.7570333333333,0.836883333333333,12.893475,-0.075825,13.53205,-0.0255,"LAGUNA_SALADA"
1906,1.34333333333333,1.205,1.31666666666667,1.58,1.67333333333333,1.6,1.32,1.29,1.76872222222222,2.2088,2.12246666666667,2.1586,1.9039,2.064,1.58658333333333,2.112,"LAGUNA_SALADA"
1907,2.15,2.195,3.01666666666667,3.36,-0.443333333333333,-0.685,1.19333333333333,2.495,6.48583333333333,-0.529044444444444,7.224,-1.10611666666667,7.3752,-1.709075,6.62158333333333,-0.817433333333333,"LAGUNA_SALADA"
1908,-0.506666666666667,-0.7525,-1.64333333333333,-1.72,4.59333333333333,4.305,3.14333333333333,2.995,0.832622222222222,14.4383777777778,0.871466666666667,13.7570333333333,1.2943,12.893475,1.23660833333333,13.53205,"LAGUNA_SALADA"
1909,-2.16666666666667,-0.9725,3.18333333333333,3.47,1.34333333333333,1.205,1.31666666666667,1.58,-6.89722222222222,1.76872222222222,-7.51833333333333,2.12246666666667,-3.374575,1.9039,-3.09579166666667,1.58658333333333,"LAGUNA_SALADA"
1910,-0.21,0.0875,0.176666666666667,-0.225,2.15,2.195,3.01666666666667,3.36,-0.0371,6.48583333333333,0.04725,7.224,-0.0196875,7.3752,0.0154583333333333,6.62158333333333,"LAGUNA_SALADA"
1911,-2.59666666666667,-2.1125,0.25,0.705,-0.506666666666667,-0.7525,-1.64333333333333,-1.72,-0.649166666666667,0.832622222222222,-1.83065,0.871466666666667,-1.4893125,1.2943,-0.528125,1.23660833333333,"LAGUNA_SALADA"
1912,-1.22666666666667,-1.5275,-2.79,-2.97,-2.16666666666667,-0.9725,3.18333333333333,3.47,3.4224,-6.89722222222222,3.6432,-7.51833333333333,4.536675,-3.374575,4.261725,-3.09579166666667,"LAGUNA_SALADA"
1913,2.34333333333333,2.075,-0.943333333333333,-2.05,-0.21,0.0875,0.176666666666667,-0.225,-2.21054444444444,-0.0371,-4.80383333333333,0.04725,-4.25375,-0.0196875,-1.95741666666667,0.0154583333333333,"LAGUNA_SALADA"
1914,-0.626666666666667,0.585,3.55,3.215,-2.59666666666667,-2.1125,0.25,0.705,-2.22466666666667,-0.649166666666667,-2.01473333333333,-1.83065,1.880775,-1.4893125,2.07675,-0.528125,"LAGUNA_SALADA"
1915,-1.59,-1.35,1.12333333333333,2,-1.22666666666667,-1.5275,-2.79,-2.97,-1.7861,3.4224,-3.18,3.6432,-2.7,4.536675,-1.5165,4.261725,"LAGUNA_SALADA"
1916,1.57666666666667,2.155,3.06,2.645,2.34333333333333,2.075,-0.943333333333333,-2.05,4.8246,-2.21054444444444,4.17028333333333,-4.80383333333333,5.699975,-4.25375,6.5943,-1.95741666666667,"LAGUNA_SALADA"
1917,1.04333333333333,0.615,-0.126666666666667,0.145,-0.626666666666667,0.585,3.55,3.215,-0.132155555555556,-2.22466666666667,0.151283333333333,-2.01473333333333,0.089175,1.880775,-0.0779,2.07675,"LAGUNA_SALADA"
1918,-2.34333333333333,-2.57,-3.07333333333333,-2.985,-1.59,-1.35,1.12333333333333,2,7.20184444444444,-1.7861,6.99485,-3.18,7.67145,-2.7,7.89846666666667,-1.5165,"LAGUNA_SALADA"
1919,3.00333333333333,2.685,2.64333333333333,3.1,1.57666666666667,2.155,3.06,2.645,7.93881111111111,4.8246,9.31033333333333,4.17028333333333,8.3235,5.699975,7.09735,6.5943,"LAGUNA_SALADA"
1920,-2.33333333333333,-2.59,-3.46666666666667,-3.52,1.04333333333333,0.615,-0.126666666666667,0.145,8.08888888888889,-0.132155555555556,8.21333333333333,0.151283333333333,9.1168,0.089175,8.97866666666667,-0.0779,"LAGUNA_SALADA"
1921,1.06666666666667,1.53,1.89666666666667,1.385,-2.34333333333333,-2.57,-3.07333333333333,-2.985,2.02311111111111,7.20184444444444,1.47733333333333,6.99485,2.11905,7.67145,2.9019,7.89846666666667,"LAGUNA_SALADA"
1922,-1.70666666666667,-1.685,-1.07333333333333,-0.8,3.00333333333333,2.685,2.64333333333333,3.1,1.83182222222222,7.93881111111111,1.36533333333333,9.31033333333333,1.348,8.3235,1.80856666666667,7.09735,"LAGUNA_SALADA"
1923,1.36666666666667,1.51,0.193333333333333,-0.68,-2.33333333333333,-2.59,-3.46666666666667,-3.52,0.264222222222222,8.08888888888889,-0.929333333333333,8.21333333333333,-1.0268,9.1168,0.291933333333333,8.97866666666667,"LAGUNA_SALADA"
1924,-0.94,-1.375,-3.06333333333333,-3.255,1.06666666666667,1.53,1.89666666666667,1.385,2.87953333333333,2.02311111111111,3.0597,1.47733333333333,4.475625,2.11905,4.21208333333333,2.9019,"LAGUNA_SALADA"
1925,-1.96666666666667,-2.045,-1.39333333333333,-0.95,-1.70666666666667,-1.685,-1.07333333333333,-0.8,2.74022222222222,1.83182222222222,1.86833333333333,1.36533333333333,1.94275,1.348,2.84936666666667,1.80856666666667,"LAGUNA_SALADA"
1926,1.88,0.955,-1.55333333333333,-1.42,1.36666666666667,1.51,0.193333333333333,-0.68,-2.92026666666667,0.264222222222222,-2.6696,-0.929333333333333,-1.3561,-1.0268,-1.48343333333333,0.291933333333333,"LAGUNA_SALADA"
1927,1.49666666666667,1.4075,1.5,1.68,-0.94,-1.375,-3.06333333333333,-3.255,2.245,2.87953333333333,2.5144,3.0597,2.3646,4.475625,2.11125,4.21208333333333,"LAGUNA_SALADA"
1928,0.71,0.38,-0.856666666666667,-0.98,-1.96666666666667,-2.045,-1.39333333333333,-0.95,-0.608233333333333,2.74022222222222,-0.6958,1.86833333333333,-0.3724,1.94275,-0.325533333333333,2.84936666666667,"LAGUNA_SALADA"
1929,-1.44666666666667,-1.5775,-2.41,-2.63,1.88,0.955,-1.55333333333333,-1.42,3.48646666666667,-2.92026666666667,3.80473333333333,-2.6696,4.148825,-1.3561,3.801775,-1.48343333333333,"LAGUNA_SALADA"
1930,-2.46666666666667,-2.455,-2.45333333333333,-2.47,1.49666666666667,1.4075,1.5,1.68,6.05155555555556,2.245,6.09266666666667,2.5144,6.06385,2.3646,6.02293333333333,2.11125,"LAGUNA_SALADA"
1931,-2.43333333333333,-2.6025,-3.64666666666667,-3.915,0.71,0.38,-0.856666666666667,-0.98,8.87355555555556,-0.608233333333333,9.5265,-0.6958,10.1887875,-0.3724,9.49045,-0.325533333333333,"LAGUNA_SALADA"
1932,-1.13666666666667,-0.4675,0.403333333333333,-0.165,-1.44666666666667,-1.5775,-2.41,-2.63,-0.458455555555556,3.48646666666667,0.18755,3.80473333333333,0.0771375,4.148825,-0.188558333333333,3.801775,"LAGUNA_SALADA"
1933,-3.13333333333333,-3.0275,-3.05333333333333,-3.225,-2.46666666666667,-2.455,-2.45333333333333,-2.47,9.56711111111111,6.05155555555556,10.105,6.09266666666667,9.7636875,6.06385,9.24396666666667,6.02293333333333,"LAGUNA_SALADA"
1934,-1.89333333333333,-2.0675,-2.63,-2.65,-2.43333333333333,-2.6025,-3.64666666666667,-3.915,4.97946666666667,8.87355555555556,5.01733333333333,9.5265,5.478875,10.1887875,5.437525,9.49045,"LAGUNA_SALADA"
1935,-2.32666666666667,-2.09,-1.62,-1.74,-1.13666666666667,-0.4675,0.403333333333333,-0.165,3.7692,-0.458455555555556,4.0484,0.18755,3.6366,0.0771375,3.3858,-0.188558333333333,"LAGUNA_SALADA"
1936,-0.666666666666667,-0.85,0.313333333333333,1.17,-3.13333333333333,-3.0275,-3.05333333333333,-3.225,-0.208888888888889,9.56711111111111,-0.78,10.105,-0.9945,9.7636875,-0.266333333333333,9.24396666666667,"LAGUNA_SALADA"
1937,-2.11,-2.1125,-0.346666666666667,0.54,-1.89333333333333,-2.0675,-2.63,-2.65,0.731466666666666,4.97946666666667,-1.1394,5.01733333333333,-1.14075,5.478875,0.732333333333333,5.437525,"LAGUNA_SALADA"
1938,-0.316666666666667,-0.3125,1.80333333333333,2.855,-2.32666666666667,-2.09,-1.62,-1.74,-0.571055555555556,3.7692,-0.904083333333333,4.0484,-0.8921875,3.6366,-0.563541666666667,3.3858,"LAGUNA_SALADA"
1939,0.186666666666667,-0.3825,-2.40333333333333,-2.56,-0.666666666666667,-0.85,0.313333333333333,1.17,-0.448622222222222,-0.208888888888889,-0.477866666666667,-0.78,0.9792,-0.9945,0.919275,-0.266333333333333,"LAGUNA_SALADA"
1940,-3.01666666666667,-2.7975,1.03666666666667,2.625,-2.11,-2.1125,-0.346666666666667,0.54,-3.12727777777778,0.731466666666666,-7.91875,-1.1394,-7.3434375,-1.14075,-2.900075,0.732333333333333,"LAGUNA_SALADA"
1941,0.26,0.64,2.28,2.53,-0.316666666666667,-0.3125,1.80333333333333,2.855,0.5928,-0.571055555555556,0.6578,-0.904083333333333,1.6192,-0.8921875,1.4592,-0.563541666666667,"LAGUNA_SALADA"
1942,2.52333333333333,2.605,2.58666666666667,2.455,0.186666666666667,-0.3825,-2.40333333333333,-2.56,6.52702222222222,-0.448622222222222,6.19478333333333,-0.477866666666667,6.395275,0.9792,6.73826666666667,0.919275,"LAGUNA_SALADA"
1943,3.12333333333333,3.2375,2.83333333333333,2.46,-3.01666666666667,-2.7975,1.03666666666667,2.625,8.84944444444445,-3.12727777777778,7.6834,-7.91875,7.96425,-7.3434375,9.17291666666667,-2.900075,"LAGUNA_SALADA"
1944,-1.80666666666667,-2.0175,-2.31666666666667,-2.15,0.26,0.64,2.28,2.53,4.18544444444445,0.5928,3.88433333333333,0.6578,4.337625,1.6192,4.673875,1.4592,"LAGUNA_SALADA"
1945,1.17666666666667,0.6175,-0.44,-0.13,2.52333333333333,2.605,2.58666666666667,2.455,-0.517733333333333,6.52702222222222,-0.152966666666667,6.19478333333333,-0.080275,6.395275,-0.2717,6.73826666666667,"LAGUNA_SALADA"
1946,1.51333333333333,1.52,0.256666666666667,-0.385,3.12333333333333,3.2375,2.83333333333333,2.46,0.388422222222222,8.84944444444445,-0.582633333333333,7.6834,-0.5852,7.96425,0.390133333333333,9.17291666666667,"LAGUNA_SALADA"
1947,-1.85666666666667,-2.0475,-2.77333333333333,-2.85,-1.80666666666667,-2.0175,-2.31666666666667,-2.15,5.14915555555556,4.18544444444445,5.2915,3.88433333333333,5.835375,4.337625,5.6784,4.673875,"LAGUNA_SALADA"
1948,-1.31333333333333,-1.605,-2.72,-2.84,1.17666666666667,0.6175,-0.44,-0.13,3.57226666666667,-0.517733333333333,3.72986666666667,-0.152966666666667,4.5582,-0.080275,4.3656,-0.2717,"LAGUNA_SALADA"
1949,-0.573333333333333,-0.86,-1.34333333333333,-1.155,1.51333333333333,1.52,0.256666666666667,-0.385,0.770177777777778,0.388422222222222,0.6622,-0.582633333333333,0.9933,-0.5852,1.15526666666667,0.390133333333333,"LAGUNA_SALADA"
1950,-2.24,-2.07,-1.75333333333333,-1.85,-1.85666666666667,-2.0475,-2.77333333333333,-2.85,3.92746666666667,5.14915555555556,4.144,5.2915,3.8295,5.835375,3.6294,5.6784,"LAGUNA_SALADA"
1951,2.14,2.3375,2.2,1.835,-1.31333333333333,-1.605,-2.72,-2.84,4.708,3.57226666666667,3.9269,3.72986666666667,4.2893125,4.5582,5.1425,4.3656,"LAGUNA_SALADA"
1952,1.49,2.11,3.58333333333333,3.39,-0.573333333333333,-0.86,-1.34333333333333,-1.155,5.33916666666667,0.770177777777778,5.0511,0.6622,7.1529,0.9933,7.56083333333333,1.15526666666667,"LAGUNA_SALADA"
1953,1.31,1.54,0.596666666666667,-0.22,-2.24,-2.07,-1.75333333333333,-1.85,0.781633333333333,3.92746666666667,-0.2882,4.144,-0.3388,3.8295,0.918866666666667,3.6294,"LAGUNA_SALADA"
1954,0.0433333333333333,-0.405,-1.63,-1.57,2.14,2.3375,2.2,1.835,-0.0706333333333333,4.708,-0.0680333333333333,3.9269,0.63585,4.2893125,0.66015,5.1425,"LAGUNA_SALADA"
1955,-0.783333333333333,-0.5625,-0.993333333333333,-1.54,1.49,2.11,3.58333333333333,3.39,0.778111111111111,5.33916666666667,1.20633333333333,5.0511,0.86625,7.1529,0.55875,7.56083333333333,"LAGUNA_SALADA"
1956,0.27,1.31,3.53,3.08,1.31,1.54,0.596666666666667,-0.22,0.9531,0.781633333333333,0.8316,-0.2882,4.0348,-0.3388,4.6243,0.918866666666667,"LAGUNA_SALADA"
1957,-0.393333333333333,-0.9075,-2.24666666666667,-2.145,0.0433333333333333,-0.405,-1.63,-1.57,0.883688888888889,-0.0706333333333333,0.8437,-0.0680333333333333,1.9465875,0.63585,2.03885,0.66015,"LAGUNA_SALADA"
1958,3.19666666666667,3.0275,3.93666666666667,4.645,-0.783333333333333,-0.5625,-0.993333333333333,-1.54,12.5842111111111,0.778111111111111,14.8485166666667,1.20633333333333,14.0627375,0.86625,11.9182583333333,0.55875,"LAGUNA_SALADA"
1959,1.79333333333333,0.665,-2.52,-2.42,0.27,1.31,3.53,3.08,-4.5192,0.9531,-4.33986666666667,0.8316,-1.6093,4.0348,-1.6758,4.6243,"LAGUNA_SALADA"
1960,0.65,-0.0625000000000001,-2.12666666666667,-2.09,-0.393333333333333,-0.9075,-2.24666666666667,-2.145,-1.38233333333333,0.883688888888889,-1.3585,0.8437,0.130625,1.9465875,0.132916666666667,2.03885,"LAGUNA_SALADA"
1961,-1.66333333333333,-1.7975,-2.48,-2.62,3.19666666666667,3.0275,3.93666666666667,4.645,4.12506666666667,12.5842111111111,4.35793333333333,14.8485166666667,4.70945,14.0627375,4.4578,11.9182583333333,"LAGUNA_SALADA"
1962,-1.7,-1.85,-1.2,-0.65,1.79333333333333,0.665,-2.52,-2.42,2.04,-4.5192,1.105,-4.33986666666667,1.2025,-1.6093,2.22,-1.6758,"LAGUNA_SALADA"
1963,3.89333333333333,3.5125,2.46333333333333,2.51,0.65,-0.0625000000000001,-2.12666666666667,-2.09,9.59057777777778,-1.38233333333333,9.77226666666667,-1.3585,8.816375,0.130625,8.65245833333333,0.132916666666667,"LAGUNA_SALADA"
1964,2.55,2.325,-0.72,-1.905,-1.66333333333333,-1.7975,-2.48,-2.62,-1.836,4.12506666666667,-4.85775,4.35793333333333,-4.429125,4.70945,-1.674,4.4578,"LAGUNA_SALADA"
1965,0.0333333333333334,0.545,0.516666666666667,-0.265,-1.7,-1.85,-1.2,-0.65,0.0172222222222223,2.04,-0.00883333333333335,1.105,-0.144425,1.2025,0.281583333333333,2.22,"LAGUNA_SALADA"
1966,0.446666666666667,0.58,0.0733333333333333,-0.38,3.89333333333333,3.5125,2.46333333333333,2.51,0.0327555555555556,9.59057777777778,-0.169733333333333,9.77226666666667,-0.2204,8.816375,0.0425333333333333,8.65245833333333,"LAGUNA_SALADA"
1967,-1.77666666666667,-0.6725,2.02333333333333,1.715,2.55,2.325,-0.72,-1.905,-3.59478888888889,-1.836,-3.04698333333333,-4.85775,-1.1533375,-4.429125,-1.36069166666667,-1.674,"LAGUNA_SALADA"
1968,1.59333333333333,1.4175,-0.866666666666667,-1.745,0.0333333333333334,0.545,0.516666666666667,-0.265,-1.38088888888889,0.0172222222222223,-2.78036666666667,-0.00883333333333335,-2.4735375,-0.144425,-1.2285,0.281583333333333,"LAGUNA_SALADA"
1969,-1.58,-0.7425,2.19,2.4,0.446666666666667,0.58,0.0733333333333333,-0.38,-3.4602,0.0327555555555556,-3.792,-0.169733333333333,-1.782,-0.2204,-1.626075,0.0425333333333333,"LAGUNA_SALADA"
1970,0.256666666666667,0.6375,0.403333333333333,-0.285,-1.77666666666667,-0.6725,2.02333333333333,1.715,0.103522222222222,-3.59478888888889,-0.07315,-3.04698333333333,-0.1816875,-1.1533375,0.257125,-1.36069166666667,"LAGUNA_SALADA"
1971,1.07,1.3625,1.37,0.935,1.59333333333333,1.4175,-0.866666666666667,-1.745,1.4659,-1.38088888888889,1.00045,-2.78036666666667,1.2739375,-2.4735375,1.866625,-1.2285,"LAGUNA_SALADA"
1972,-1.48,-1.575,-2.46333333333333,-2.765,-1.58,-0.7425,2.19,2.4,3.64573333333333,-3.4602,4.0922,-3.792,4.354875,-1.782,3.87975,-1.626075,"LAGUNA_SALADA"
1973,3.60666666666667,3.94,5.00333333333333,5.035,0.256666666666667,0.6375,0.403333333333333,-0.285,18.0453555555556,0.103522222222222,18.1595666666667,-0.07315,19.8379,-0.1816875,19.7131333333333,0.257125,"LAGUNA_SALADA"
1974,3.46333333333333,3.5825,3.53333333333333,3.33,1.07,1.3625,1.37,0.935,12.2371111111111,1.4659,11.5329,1.00045,11.929725,1.2739375,12.6581666666667,1.866625,"LAGUNA_SALADA"
1975,1.41333333333333,0.5025,-0.436666666666667,0.46,-1.48,-1.575,-2.46333333333333,-2.765,-0.617155555555555,3.64573333333333,0.650133333333333,4.0922,0.23115,4.354875,-0.219425,3.87975,"LAGUNA_SALADA"
1976,1.83666666666667,0.8925,-2.40333333333333,-2.635,3.60666666666667,3.94,5.00333333333333,5.035,-4.41412222222222,18.0453555555556,-4.83961666666667,18.1595666666667,-2.3517375,19.8379,-2.144975,19.7131333333333,"LAGUNA_SALADA"
1977,-1.97,-2.225,-3.40666666666667,-3.615,3.46333333333333,3.5825,3.53333333333333,3.33,6.71113333333333,12.2371111111111,7.12155,11.5329,8.043375,11.929725,7.57983333333333,12.6581666666667,"LAGUNA_SALADA"
1978,-1.25,-0.395,2.24333333333333,2.28,1.41333333333333,0.5025,-0.436666666666667,0.46,-2.80416666666667,-0.617155555555555,-2.85,0.650133333333333,-0.9006,0.23115,-0.886116666666667,-0.219425,"LAGUNA_SALADA"
1979,0.00666666666666667,-0.2725,0.04,0.615,1.83666666666667,0.8925,-2.40333333333333,-2.635,0.000266666666666667,-4.41412222222222,0.0041,-4.83961666666667,-0.1675875,-2.3517375,-0.0109,-2.144975,"LAGUNA_SALADA"
1980,1.28666666666667,1.415,2.15333333333333,2.33,-1.97,-2.225,-3.40666666666667,-3.615,2.77062222222222,6.71113333333333,2.99793333333333,7.12155,3.29695,8.043375,3.04696666666667,7.57983333333333,"LAGUNA_SALADA"
1981,-1.80666666666667,-1.885,-2.20333333333333,-2.245,-1.25,-0.395,2.24333333333333,2.28,3.98068888888889,-2.80416666666667,4.05596666666667,-2.85,4.231825,-0.9006,4.15328333333333,-0.886116666666667,"LAGUNA_SALADA"
1982,1.66333333333333,2.37,4.57,4.61,0.00666666666666667,-0.2725,0.04,0.615,7.60143333333333,0.000266666666666667,7.66796666666667,0.0041,10.9257,-0.1675875,10.8309,-0.0109,"LAGUNA_SALADA"
1983,6.02,6.1125,7.67333333333333,8.315,1.28666666666667,1.415,2.15333333333333,2.33,46.1934666666667,2.77062222222222,50.0563,2.99793333333333,50.8254375,3.29695,46.90325,3.04696666666667,"LAGUNA_SALADA"
1984,6.70666666666667,6.5975,4.89666666666667,4.21,-1.80666666666667,-1.885,-2.20333333333333,-2.245,32.8403111111111,3.98068888888889,28.2350666666667,4.05596666666667,27.775475,4.231825,32.3057583333333,4.15328333333333,"LAGUNA_SALADA"
1985,2.95,2.7175,1.55,1.315,1.66333333333333,2.37,4.57,4.61,4.5725,7.60143333333333,3.87925,7.66796666666667,3.5735125,10.9257,4.212125,10.8309,"LAGUNA_SALADA"
1986,-1.74333333333333,-1.715,0.913333333333333,2.185,6.02,6.1125,7.67333333333333,8.315,-1.59224444444444,46.1934666666667,-3.80918333333333,50.0563,-3.747275,50.8254375,-1.56636666666667,46.90325,"LAGUNA_SALADA"
1987,-1.56666666666667,-1.8275,-2.38666666666667,-2.275,6.70666666666667,6.5975,4.89666666666667,4.21,3.73911111111111,32.8403111111111,3.56416666666667,28.2350666666667,4.1575625,27.775475,4.36163333333333,32.3057583333333,"LAGUNA_SALADA"
1988,-2.99666666666667,-2.915,-3.38,-3.735,2.95,2.7175,1.55,1.315,10.1287333333333,4.5725,11.19255,3.87925,10.887525,3.5735125,9.8527,4.212125,"LAGUNA_SALADA"
1989,-2.94,-2.95,-2.83,-2.755,-1.74333333333333,-1.715,0.913333333333333,2.185,8.3202,-1.59224444444444,8.0997,-3.80918333333333,8.12725,-3.747275,8.3485,-1.56636666666667,"LAGUNA_SALADA"
1990,-1.70666666666667,-1.9975,-3.21666666666667,-3.39,-1.56666666666667,-1.8275,-2.38666666666667,-2.275,5.48977777777778,3.73911111111111,5.7856,3.56416666666667,6.771525,4.1575625,6.42529166666667,4.36163333333333,"LAGUNA_SALADA"
